1000

1	  0.000000	  0.000000	  0.000000
1	  0.012874	  0.016208	 -0.015492
1	  0.016270	  0.008564	  0.027990
1	  0.026378	 -0.006236	  0.025908
1	  0.019391	  0.001727	 -0.004439
1	  0.007998	  0.023614	  0.005446
1	  0.009787	  0.025882	 -0.004068
1	  0.002108	  0.018951	 -0.012328
1	 -0.001181	  0.070641	  0.004319
1	 -0.017009	  0.064077	  0.013851
1	 -0.017222	  0.106521	  0.034028
1	  0.012178	  0.104084	 -0.012482
1	 -0.014792	  0.115386	 -0.022212
1	 -0.034396	  0.141028	 -0.008026
1	 -0.040804	  0.161310	  0.021726
1	 -0.024020	  0.175419	  0.055926
1	 -0.034576	  0.225414	  0.044877
1	 -0.036526	  0.244466	  0.031432
1	 -0.041863	  0.240813	  0.045479
1	 -0.017238	  0.236838	  0.074011
1	  0.002117	  0.251455	  0.101418
1	  0.032429	  0.239468	  0.106429
1	  0.034572	  0.235771	  0.093980
1	  0.051305	  0.219728	  0.094062
1	  0.021291	  0.212995	  0.143713
1	  0.000112	  0.222900	  0.156462
1	  0.031511	  0.217429	  0.174164
1	  0.053102	  0.230321	  0.172513
1	  0.038220	  0.264019	  0.164532
1	  0.021369	  0.275011	  0.180962
1	  0.016276	  0.301150	  0.168367
1	  0.008878	  0.266100	  0.161826
1	 -0.023954	  0.293338	  0.182912
1	  0.005056	  0.298311	  0.151904
1	 -0.001725	  0.309156	  0.141710
1	  0.004543	  0.309251	  0.162708
1	 -0.003313	  0.337337	  0.159632
1	 -0.006461	  0.359708	  0.150052
1	 -0.046998	  0.337400	  0.135509
1	 -0.041421	  0.315219	  0.124607
1	 -0.037887	  0.330496	  0.119820
1	 -0.011514	  0.306179	  0.093886
1	 -0.011509	  0.289625	  0.089599
1	  0.002670	  0.307820	  0.073358
1	  0.039972	  0.280697	  0.040243
1	  0.004633	  0.305630	  0.059178
1	 -0.004984	  0.313751	  0.040993
1	 -0.021700	  0.332629	  0.052569
1	 -0.028217	  0.346625	  0.056851
1	 -0.054597	  0.367610	  0.059781
1	 -0.055308	  0.393081	  0.088377
1	 -0.057415	  0.401767	  0.084376
1	 -0.062104	  0.376258	  0.105652
1	 -0.080943	  0.377019	  0.144504
1	 -0.056047	  0.385098	  0.169489
1	 -0.057893	  0.357875	  0.170106
1	 -0.065736	  0.332954	  0.148104
1	 -0.059438	  0.305721	  0.106356
1	 -0.030427	  0.286016	  0.117196
1	  0.005843	  0.253464	  0.128093
1	  0.047435	  0.281330	  0.160592
1	  0.047335	  0.289551	  0.150134
1	  0.073268	  0.277162	  0.121775
1	  0.083053	  0.288351	  0.099234
1	  0.094406	  0.279966	  0.110074
1	  0.118660	  0.297488	  0.091390
1	  0.100089	  0.300099	  0.084290
1	  0.084355	  0.314957	  0.053527
1	  0.088720	  0.279909	  0.043311
1	  0.089876	  0.250603	  0.037444
1	  0.109850	  0.226842	  0.072539
1	  0.135227	  0.240687	  0.063098
1	  0.112912	  0.248116	  0.047743
1	  0.116558	  0.254167	  0.047568
1	  0.116672	  0.215244	  0.041660
1	  0.110738	  0.215427	  0.047217
1	  0.120830	  0.226928	  0.079478
1	  0.126550	  0.206309	  0.077435
1	  0.127781	  0.203059	  0.077805
1	  0.110739	  0.171244	  0.108704
1	  0.116868	  0.192883	  0.113852
1	  0.095068	  0.220535	  0.118101
1	  0.102085	  0.204388	  0.101048
1	  0.125165	  0.208303	  0.095053
1	  0.119851	  0.237599	  0.113292
1	  0.116774	  0.215862	  0.128094
1	  0.111445	  0.210027	  0.140454
1	  0.105083	  0.177104	  0.161549
1	  0.068796	  0.188629	  0.159605
1	  0.118742	  0.182579	  0.161030
1	  0.108665	  0.198733	  0.128322
1	  0.170236	  0.219649	  0.109132
1	  0.194618	  0.254696	  0.105454
1	  0.194626	  0.257493	  0.081954
1	  0.169053	  0.249135	  0.072117
1	  0.164705	  0.270789	  0.082583
1	  0.194839	  0.249073	  0.082513
1	  0.181207	  0.282762	  0.077433
1	  0.159295	  0.259444	  0.072024
1	  0.181616	  0.293690	  0.056230
1	  0.142353	  0.277414	  0.060049
1	  0.139345	  0.287788	  0.057063
1	  0.178572	  0.281485	  0.026296
1	  0.156203	  0.258349	  0.003724
1	  0.192084	  0.236654	  0.030540
1	  0.203766	  0.245330	  0.005119
1	  0.190480	  0.207147	 -0.020660
1	  0.170121	  0.236864	 -0.024477
1	  0.172554	  0.216158	 -0.016268
1	  0.157485	  0.275550	  0.028673
1	  0.141621	  0.241553	  0.047195
1	  0.168572	  0.210970	  0.025773
1	  0.186859	  0.181045	  0.052363
1	  0.193472	  0.180966	  0.067419
1	  0.215966	  0.174535	  0.090557
1	  0.206649	  0.165357	  0.103741
1	  0.206564	  0.213314	  0.096428
1	  0.194105	  0.235479	  0.063398
1	  0.208853	  0.260899	  0.026877
1	  0.204550	  0.223852	  0.044464
1	  0.197105	  0.219313	  0.039256
1	  0.179940	  0.236107	  0.052326
1	  0.185829	  0.253369	  0.041532
1	  0.205160	  0.242738	  0.043987
1	  0.224192	  0.263916	  0.036087
1	  0.232319	  0.241697	  0.005208
1	  0.273925	  0.211373	  0.027843
1	  0.214113	  0.204500	  0.020205
1	  0.221786	  0.220554	 -0.002124
1	  0.222600	  0.213961	 -0.018170
1	  0.213214	  0.198874	 -0.032432
1	  0.193153	  0.162959	 -0.026773
1	  0.188522	  0.146775	 -0.058824
1	  0.143194	  0.188278	 -0.093508
1	  0.153913	  0.175516	 -0.082188
1	  0.124441	  0.155220	 -0.102842
1	  0.144280	  0.154621	 -0.079859
1	  0.128609	  0.155015	 -0.087002
1	  0.127598	  0.172233	 -0.117201
1	  0.124442	  0.206028	 -0.144626
1	  0.131105	  0.242317	 -0.165905
1	  0.151861	  0.239614	 -0.172159
1	  0.156122	  0.268284	 -0.167805
1	  0.148313	  0.260937	 -0.154962
1	  0.161992	  0.282482	 -0.174612
1	  0.136208	  0.291805	 -0.170922
1	  0.124329	  0.289160	 -0.137370
1	  0.171099	  0.292055	 -0.111927
1	  0.165840	  0.311193	 -0.121017
1	  0.134866	  0.286213	 -0.102325
1	  0.136341	  0.273550	 -0.095205
1	  0.142289	  0.264597	 -0.081277
1	  0.128768	  0.252859	 -0.111351
1	  0.103940	  0.237963	 -0.117393
1	  0.099011	  0.219889	 -0.125557
1	  0.095034	  0.209665	 -0.172836
1	  0.091330	  0.232327	 -0.175131
1	  0.074766	  0.231503	 -0.169837
1	  0.061981	  0.225493	 -0.172906
1	  0.067150	  0.227709	 -0.132351
1	  0.076215	  0.227771	 -0.124296
1	  0.113364	  0.216608	 -0.119246
1	  0.096813	  0.245242	 -0.122104
1	  0.085903	  0.211080	 -0.106385
1	  0.104233	  0.205134	 -0.096293
1	  0.048586	  0.185006	 -0.102361
1	  0.064448	  0.201400	 -0.103497
1	  0.045664	  0.231952	 -0.099543
1	  0.039670	  0.241417	 -0.092569
1	  0.024911	  0.243801	 -0.040315
1	  0.048993	  0.243240	 -0.007612
1	  0.038950	  0.246491	  0.025785
1	  0.006634	  0.229233	 -0.002030
1	  0.010511	  0.233063	  0.020928
1	  0.004647	  0.271377	  0.037905
1	 -0.003264	  0.259834	  0.046320
1	 -0.024488	  0.250075	  0.072262
1	 -0.046670	  0.232296	  0.095832
1	 -0.008419	  0.230822	  0.092943
1	 -0.002224	  0.217772	  0.111243
1	  0.005399	  0.213215	  0.079863
1	  0.018240	  0.183296	  0.091770
1	  0.003430	  0.141187	  0.064906
1	  0.001998	  0.159471	  0.056247
1	 -0.000495	  0.144824	  0.092814
1	  0.010581	  0.128461	  0.088208
1	 -0.022035	  0.122897	  0.068114
1	  0.004826	  0.124074	  0.106964
1	  0.023463	  0.119943	  0.099355
1	  0.019742	  0.103498	  0.121086
1	 -0.001157	  0.072913	  0.134995
1	  0.017043	  0.090843	  0.129800
1	  0.017488	  0.121498	  0.138780
1	  0.033723	  0.094055	  0.135777
1	  0.060885	  0.069418	  0.117849
1	  0.076638	  0.049577	  0.110947
1	  0.096222	  0.047977	  0.139616
1	  0.117114	  0.071434	  0.151373
1	  0.150268	  0.079860	  0.153729
1	  0.164162	  0.101270	  0.145620
1	  0.219988	  0.072214	  0.141244
1	  0.234447	  0.076516	  0.143002
1	  0.233354	  0.077335	  0.147941
1	  0.245304	  0.073709	  0.124775
1	  0.260514	  0.084027	  0.130672
1	  0.260119	  0.120136	  0.117263
1	  0.259397	  0.093629	  0.097322
1	  0.256688	  0.060525	  0.098104
1	  0.275360	  0.059868	  0.067172
1	  0.259325	  0.046400	  0.079044
1	  0.278990	  0.045014	  0.061199
1	  0.303818	  0.034837	  0.060544
1	  0.280655	  0.020977	  0.060777
1	  0.318839	  0.016420	  0.049708
1	  0.325322	  0.010661	  0.067103
1	  0.305285	  0.006304	  0.047454
